"mes","solicitante","passagens","combustiveis","diarias","distancia","viagens","dias.fora","gastos.totais"
2015-07-01,"JULIANA BRIZOLA",0,2005.69,883.34,407.148546626094,1,1,2005.69
2015-08-01,"JULIANA BRIZOLA",0,2548.46,2355.57,1297.07495724159,3,3,2548.46
2015-09-01,"JULIANA BRIZOLA",0,1440.83,1177.78,630.988737522192,2,2,1440.83
2015-10-01,"JULIANA BRIZOLA",0,2061.15,0,0,0,0,2061.15
2015-11-01,"JULIANA BRIZOLA",0,2642.18,0,0,0,0,2642.18
2015-12-01,"JULIANA BRIZOLA",0,791.21,0,0,0,0,791.21
2016-01-01,"JULIANA BRIZOLA",0,317.06,0,0,0,0,317.06
2016-02-01,"JULIANA BRIZOLA",0,545.66,0,0,0,0,545.66
2016-03-01,"JULIANA BRIZOLA",0,1073.27,0,0,0,0,1073.27
2016-04-01,"JULIANA BRIZOLA",0,1336.1,0,0,0,0,1336.1
2016-05-01,"JULIANA BRIZOLA",0,834.34,0,0,0,0,834.34
2016-06-01,"JULIANA BRIZOLA",0,1877.91,3533.34,1146.41549620395,1,6,1877.91
2016-07-01,"JULIANA BRIZOLA",0,425.66,294.45,192.40241506849,1,0,425.66
2016-08-01,"JULIANA BRIZOLA",0,246.94,0,0,0,0,246.94
2016-09-01,"JULIANA BRIZOLA",0,0,0,0,0,0,0
2016-10-01,"JULIANA BRIZOLA",0,0,0,0,0,0,0
2016-11-01,"JULIANA BRIZOLA",0,997.75,0,0,0,0,997.75
2016-12-01,"JULIANA BRIZOLA",0,1092.74,0,0,0,0,1092.74
2017-01-01,"JULIANA BRIZOLA",0,1515.31,1766.67,973.792938163574,1,3,1515.31
2017-02-01,"JULIANA BRIZOLA",0,1010.58,0,0,0,0,1010.58
2017-03-01,"JULIANA BRIZOLA",0,1598.82,588.9,557.273279233439,1,1,1598.82
2017-04-01,"JULIANA BRIZOLA",0,2021.33,0,0,0,0,2021.33
2017-05-01,"JULIANA BRIZOLA",0,1757.52,0,0,0,0,1757.52
2017-06-01,"JULIANA BRIZOLA",1669.02,2276.2,0,0,0,0,3945.22
2017-07-01,"JULIANA BRIZOLA",0,2611.09,588.89,611.392054298873,1,1,2611.09
2017-08-01,"JULIANA BRIZOLA",3536.7,2162.11,0,0,0,0,5698.81
2017-09-01,"JULIANA BRIZOLA",0,2152.01,0,0,0,0,2152.01
2017-10-01,"JULIANA BRIZOLA",0,2673.09,2355.57,963.013444079785,1,4,2673.09
2017-11-01,"JULIANA BRIZOLA",0,2912.85,588.89,490.895924930328,1,1,2912.85
2017-12-01,"JULIANA BRIZOLA",0,2433.6,1177.78,502.858804879405,1,2,2433.6
2015-02-01,"EDUARDO DEBACCO LOUREIRO",0,1699.58,588.9,617.663427617559,2,0,1699.58
2015-03-01,"EDUARDO DEBACCO LOUREIRO",0,3036.69,2061.14,2736.69641722757,5,1,3036.69
2015-04-01,"EDUARDO DEBACCO LOUREIRO",0,2848.88,1177.79,1581.15444955348,2,1,2848.88
2015-05-01,"EDUARDO DEBACCO LOUREIRO",0,2401.6,1861.93,3239.47329665878,1,2,2401.6
2015-06-01,"EDUARDO DEBACCO LOUREIRO",1816.36,3091.71,294.45,794.846965942491,1,0,4908.07
2015-07-01,"EDUARDO DEBACCO LOUREIRO",0,3085.97,2883.84,4849.60024876429,3,3,3085.97
2015-08-01,"EDUARDO DEBACCO LOUREIRO",1474.36,3086.25,2883.84,4625.81949546927,3,3,4560.61
2015-09-01,"EDUARDO DEBACCO LOUREIRO",0,3091.16,0,0,0,0,3091.16
2015-10-01,"EDUARDO DEBACCO LOUREIRO",0,3091.41,1177.78,747.454705489864,1,2,3091.41
2015-11-01,"EDUARDO DEBACCO LOUREIRO",4210.33,3082.75,3100.33,5070.7883035818,4,5,7293.08
2015-12-01,"EDUARDO DEBACCO LOUREIRO",0,3090.37,0,0,0,0,3090.37
2016-01-01,"EDUARDO DEBACCO LOUREIRO",0,2205.49,0,0,0,0,2205.49
2016-02-01,"EDUARDO DEBACCO LOUREIRO",0,2597.02,0,0,0,0,2597.02
2016-03-01,"EDUARDO DEBACCO LOUREIRO",0,3091.71,588.89,973.792938163574,1,1,3091.71
2016-04-01,"EDUARDO DEBACCO LOUREIRO",0,3055.13,0,0,0,0,3055.13
2016-05-01,"EDUARDO DEBACCO LOUREIRO",0,3091.46,744.77,3239.47329665878,1,1,3091.46
2016-06-01,"EDUARDO DEBACCO LOUREIRO",0,3083.51,1177.78,1990.85886873091,2,2,3083.51
2016-07-01,"EDUARDO DEBACCO LOUREIRO",0,3091.39,666.84,4009.8116340588,2,0,3091.39
2016-08-01,"EDUARDO DEBACCO LOUREIRO",0,3082.16,1472.24,1984.75667748964,2,2,3082.16
2016-09-01,"EDUARDO DEBACCO LOUREIRO",0,2481.24,0,0,0,0,2481.24
2016-10-01,"EDUARDO DEBACCO LOUREIRO",0,3003.59,0,0,0,0,3003.59
2016-11-01,"EDUARDO DEBACCO LOUREIRO",0,3091.52,0,0,0,0,3091.52
2016-12-01,"EDUARDO DEBACCO LOUREIRO",0,2879.8,294.45,809.815331043448,1,0,2879.8
2017-01-01,"EDUARDO DEBACCO LOUREIRO",0,1786.26,588.89,850.771407022728,1,1,1786.26
2017-02-01,"EDUARDO DEBACCO LOUREIRO",0,2433.12,961.28,4213.26623482236,2,1,2433.12
2017-03-01,"EDUARDO DEBACCO LOUREIRO",0,3062.36,1766.67,1980.59413730901,3,3,3062.36
2017-04-01,"EDUARDO DEBACCO LOUREIRO",0,3091.22,588.89,241.66204402657,1,1,3091.22
2017-05-01,"EDUARDO DEBACCO LOUREIRO",0,3091.3,0,0,0,0,3091.3
2017-06-01,"EDUARDO DEBACCO LOUREIRO",1519.65,3089.78,1766.68,2746.94240048025,3,2,4609.43
2017-07-01,"EDUARDO DEBACCO LOUREIRO",2603.67,3042.97,1922.56,3958.38918622645,2,3,5646.64
2017-08-01,"EDUARDO DEBACCO LOUREIRO",0,3090.49,0,0,0,0,3090.49
2017-09-01,"EDUARDO DEBACCO LOUREIRO",754.77,3091.69,588.89,458.586163168004,1,1,3846.46
2017-10-01,"EDUARDO DEBACCO LOUREIRO",2002.55,2548.13,1039.22,4213.26623482236,2,1,4550.68
2017-11-01,"EDUARDO DEBACCO LOUREIRO",652.16,3065.24,2944.45,2093.62820595789,3,5,3717.4
2017-12-01,"EDUARDO DEBACCO LOUREIRO",993.82,3083.57,0,0,0,0,4077.39
2015-02-01,"GABRIEL VIEIRA DE SOUZA",0,1860.52,588.9,467.766463834203,2,0,1860.52
2015-03-01,"GABRIEL VIEIRA DE SOUZA",0,3085.44,2944.46,1968.7062065727,2,4,3085.44
2015-04-01,"GABRIEL VIEIRA DE SOUZA",2145.72,2815.27,2883.85,4218.89864723034,5,2,4960.99
2015-05-01,"GABRIEL VIEIRA DE SOUZA",0,2814.95,9486.62,21718.551468454,3,6,2814.95
2015-06-01,"GABRIEL VIEIRA DE SOUZA",1296.68,2060.25,2156.38,3383.87498138222,2,2,3356.93
2015-07-01,"GABRIEL VIEIRA DE SOUZA",1617.36,2620.32,3767.17,5125.00350076707,2,5,4237.68
2015-08-01,"GABRIEL VIEIRA DE SOUZA",1579.94,2494.48,2589.39,1578.06095407947,2,3,4074.42
2015-09-01,"GABRIEL VIEIRA DE SOUZA",0,2907.86,294.45,319.550449149409,1,0,2907.86
2015-10-01,"GABRIEL VIEIRA DE SOUZA",2646.36,3087.92,372.39,3239.47329665878,1,0,5734.28
2015-11-01,"GABRIEL VIEIRA DE SOUZA",2371.94,2992.91,0,0,0,0,5364.85
2015-12-01,"GABRIEL VIEIRA DE SOUZA",0,3090.34,0,0,0,0,3090.34
2016-01-01,"GABRIEL VIEIRA DE SOUZA",0,3053.24,0,0,0,0,3053.24
2016-02-01,"GABRIEL VIEIRA DE SOUZA",0,2563.8,0,0,0,0,2563.8
2016-03-01,"GABRIEL VIEIRA DE SOUZA",0,3071.1,0,0,0,0,3071.1
2016-04-01,"GABRIEL VIEIRA DE SOUZA",0,2927.2,0,0,0,0,2927.2
2016-05-01,"GABRIEL VIEIRA DE SOUZA",2743.2,3091.12,0,0,0,0,5834.32
2016-06-01,"GABRIEL VIEIRA DE SOUZA",891.2,2393.27,0,0,0,0,3284.47
2016-07-01,"GABRIEL VIEIRA DE SOUZA",7704.43,3090.79,0,0,0,0,10795.22
2016-08-01,"GABRIEL VIEIRA DE SOUZA",2018.55,2376.42,0,0,0,0,4394.97
2016-09-01,"GABRIEL VIEIRA DE SOUZA",6026.5,0,0,0,0,0,6026.5
2016-10-01,"GABRIEL VIEIRA DE SOUZA",9278.34,2033.3,0,0,0,0,11311.64
2016-11-01,"GABRIEL VIEIRA DE SOUZA",3280.26,2571.29,0,0,0,0,5851.55
2016-12-01,"GABRIEL VIEIRA DE SOUZA",0,1659.61,0,0,0,0,1659.61
2017-01-01,"GABRIEL VIEIRA DE SOUZA",0,2064.22,0,0,0,0,2064.22
2017-02-01,"GABRIEL VIEIRA DE SOUZA",7204.39,2342.34,0,0,0,0,9546.73
2017-03-01,"GABRIEL VIEIRA DE SOUZA",1854.69,2729.73,0,0,0,0,4584.42
2017-04-01,"GABRIEL VIEIRA DE SOUZA",6195.2,2265.69,0,0,0,0,8460.89
2017-05-01,"GABRIEL VIEIRA DE SOUZA",2600.36,2076.54,0,0,0,0,4676.9
2017-06-01,"GABRIEL VIEIRA DE SOUZA",8119.48,2296.12,0,0,0,0,10415.6
2017-07-01,"GABRIEL VIEIRA DE SOUZA",15346.26,2079.83,0,0,0,0,17426.09
2017-08-01,"GABRIEL VIEIRA DE SOUZA",4934.45,3010.07,0,0,0,0,7944.52
2017-09-01,"GABRIEL VIEIRA DE SOUZA",0,2121.53,0,0,0,0,2121.53
2017-10-01,"GABRIEL VIEIRA DE SOUZA",3000.02,2929.47,0,0,0,0,5929.49
2017-11-01,"GABRIEL VIEIRA DE SOUZA",3196.23,3091.67,0,0,0,0,6287.9
2017-12-01,"GABRIEL VIEIRA DE SOUZA",12842.72,2489.59,0,0,0,0,15332.31
2015-02-01,"LUIS AUGUSTO BARCELLOS LARA",0,1767.22,3472.74,4739.87104870797,5,3,1767.22
2015-03-01,"LUIS AUGUSTO BARCELLOS LARA",9128.97,2761.39,1766.69,2348.77559730922,4,1,11890.36
2015-04-01,"LUIS AUGUSTO BARCELLOS LARA",2421.23,2949.36,3316.85,1554.66377976228,3,4,5370.59
2015-05-01,"LUIS AUGUSTO BARCELLOS LARA",1019.88,3083.27,3611.3,1662.36407818858,4,4,4103.15
2015-06-01,"LUIS AUGUSTO BARCELLOS LARA",1012.86,3091.7,3767.19,3633.88650409117,6,3,4104.56
2015-07-01,"LUIS AUGUSTO BARCELLOS LARA",0,3091.39,294.45,440.714435014767,1,0,3091.39
2015-08-01,"LUIS AUGUSTO BARCELLOS LARA",12582,3074.84,4650.53,9595.63632233386,9,4,15656.84
2015-09-01,"LUIS AUGUSTO BARCELLOS LARA",4245.6,3063.35,2061.14,3035.15774711746,5,2,7308.95
2015-10-01,"LUIS AUGUSTO BARCELLOS LARA",716.86,3067.58,3533.38,3005.41326741752,4,7,3784.44
2015-11-01,"LUIS AUGUSTO BARCELLOS LARA",6463.64,3091.51,2139.07,1777.41896831936,4,2,9555.15
2015-12-01,"LUIS AUGUSTO BARCELLOS LARA",3662.65,3091.52,5053.25,5910.33306658928,4,5,6754.17
2016-01-01,"LUIS AUGUSTO BARCELLOS LARA",2051.61,3091.29,1628.12,1509.69339238124,4,1,5142.9
2016-02-01,"LUIS AUGUSTO BARCELLOS LARA",2668.73,3087.67,4586.51,3897.14444170074,8,3,5756.4
2016-03-01,"LUIS AUGUSTO BARCELLOS LARA",159.14,3091.71,3905.75,6468.7652464996,9,4,3250.85
2016-04-01,"LUIS AUGUSTO BARCELLOS LARA",8793.96,3090.17,5775.21,7720.95278944422,9,6,11884.13
2016-05-01,"LUIS AUGUSTO BARCELLOS LARA",7902.85,3091.68,2602.95,6188.38014790347,6,1,10994.53
2016-06-01,"LUIS AUGUSTO BARCELLOS LARA",0,3090.98,2650.05,3234.65677912525,5,4,3090.98
2016-07-01,"LUIS AUGUSTO BARCELLOS LARA",0,3090.79,2650.05,2744.75523378787,4,5,3090.79
2016-08-01,"LUIS AUGUSTO BARCELLOS LARA",4170.55,3086.86,5168.35,3801.72707667829,6,8,7257.41
2016-09-01,"LUIS AUGUSTO BARCELLOS LARA",0,3085.64,2061.15,3579.07531824206,7,0,3085.64
2016-10-01,"LUIS AUGUSTO BARCELLOS LARA",3714.01,3083.87,588.9,1292.03387762916,2,0,6797.88
2016-11-01,"LUIS AUGUSTO BARCELLOS LARA",0,3091.7,2944.49,2277.01232869382,7,3,3091.7
2016-12-01,"LUIS AUGUSTO BARCELLOS LARA",0,2052.55,1766.7,2250.58961267232,4,2,2052.55
2017-01-01,"LUIS AUGUSTO BARCELLOS LARA",4112.82,3090.91,2078.44,1034.87604726318,2,3,7203.73
2017-02-01,"LUIS AUGUSTO BARCELLOS LARA",0,3086.96,2650.04,1873.55789869828,5,4,3086.96
2017-03-01,"LUIS AUGUSTO BARCELLOS LARA",3965.51,2609.91,1922.58,6828.20987347728,6,0,6575.42
2017-04-01,"LUIS AUGUSTO BARCELLOS LARA",5952.84,3080.15,883.35,1595.60141280837,3,0,9032.99
2017-05-01,"LUIS AUGUSTO BARCELLOS LARA",3934.97,3081.57,1472.24,2055.63211078677,4,1,7016.54
2017-06-01,"LUIS AUGUSTO BARCELLOS LARA",919.4,3089.89,2944.49,2732.6119716237,7,11,4009.29
2017-07-01,"LUIS AUGUSTO BARCELLOS LARA",340.61,3087.2,2650.05,3523.1494548551,7,2,3427.81
2017-08-01,"LUIS AUGUSTO BARCELLOS LARA",1023.01,3084.98,883.35,1443.56437989038,3,0,4107.99
2017-09-01,"LUIS AUGUSTO BARCELLOS LARA",4387.7,3091.71,8103.1,19398.9056060207,5,7,7479.41
2017-10-01,"LUIS AUGUSTO BARCELLOS LARA",5349,3091.71,2961.79,6624.89657537842,6,3,8440.71
2017-11-01,"LUIS AUGUSTO BARCELLOS LARA",3454.81,3090.9,3022.43,6318.02170542652,7,3,6545.71
2017-12-01,"LUIS AUGUSTO BARCELLOS LARA",2917.84,3036.11,294.45,692.968302809005,1,0,5953.95
2015-02-01,"REGINA MARIA BECKER",0,0,294.45,1082.17684803747,1,0,0
2015-03-01,"REGINA MARIA BECKER",4374.89,1727.91,2727.97,4620.91724433907,5,2,6102.8
2015-04-01,"REGINA MARIA BECKER",3396.26,2061.56,4156.88,7018.34254871433,5,4,5457.82
2015-05-01,"REGINA MARIA BECKER",3300.39,1790.15,4885.08,17856.7251241404,3,4,5090.54
2015-06-01,"REGINA MARIA BECKER",2057.36,2226.27,3022.42,4792.99048411941,6,2,4283.63
2015-07-01,"REGINA MARIA BECKER",0,1604.93,6628.58,18227.7851236371,4,4,1604.93
2015-08-01,"REGINA MARIA BECKER",0,1562.59,1472.24,1320.12346660541,3,1,1562.59
2015-09-01,"REGINA MARIA BECKER",785.24,1815.02,1472.24,1334.84396711367,4,1,2600.26
2015-10-01,"REGINA MARIA BECKER",0,1676.15,666.84,650.641358613865,2,0,1676.15
2015-11-01,"REGINA MARIA BECKER",1735.97,1705,1844.63,4802.65983202519,5,1,3440.97
2015-12-01,"REGINA MARIA BECKER",0,2100.31,588.89,578.881619110461,1,1,2100.31
2016-01-01,"REGINA MARIA BECKER",0,1701.13,294.45,160.98598383381,1,0,1701.13
2016-02-01,"REGINA MARIA BECKER",0,1758.18,588.9,452.917810567749,2,0,1758.18
2016-03-01,"REGINA MARIA BECKER",5682.88,2026.08,1628.11,4052.98114287067,3,2,7708.96
2016-04-01,"REGINA MARIA BECKER",0,2147.6,588.89,846.225828306999,1,1,2147.6
2016-05-01,"REGINA MARIA BECKER",0,2177.33,588.9,442.498761963348,2,0,2177.33
2016-06-01,"REGINA MARIA BECKER",0,2524.67,1177.79,985.65264646634,3,1,2524.67
2016-07-01,"REGINA MARIA BECKER",0,2584.34,294.45,328.5252536593,1,0,2584.34
2016-08-01,"REGINA MARIA BECKER",0,2427.19,1472.24,1583.63385718394,4,1,2427.19
2016-09-01,"REGINA MARIA BECKER",0,1948.79,1472.24,1060.87894343551,4,1,1948.79
2016-10-01,"REGINA MARIA BECKER",5053.66,1732.79,744.77,1705.59866387796,1,1,6786.45
2016-11-01,"REGINA MARIA BECKER",0,1612.29,7108.4,19296.6957743492,1,5,1612.29
2016-12-01,"REGINA MARIA BECKER",0,1915.16,0,0,0,0,1915.16
2017-01-01,"REGINA MARIA BECKER",0,1830.8,0,0,0,0,1830.8
2017-02-01,"REGINA MARIA BECKER",0,1760.87,588.9,457.979336242455,2,0,1760.87
2017-03-01,"REGINA MARIA BECKER",1789.81,2333.9,3117.66,4366.21110561415,5,3,4123.71
2017-04-01,"REGINA MARIA BECKER",2158.19,1683.29,3550.66,2968.36614003278,3,5,3841.48
2017-05-01,"REGINA MARIA BECKER",4465.87,1737.78,2217,4297.98459170028,3,3,6203.65
2017-06-01,"REGINA MARIA BECKER",6422.66,2155.49,4589.88,6098.85030576269,5,6,8578.15
2017-07-01,"REGINA MARIA BECKER",0,2580.13,588.89,447.210594968413,1,1,2580.13
2017-08-01,"REGINA MARIA BECKER",8977.29,2457.04,3706.55,9006.38412592544,6,4,11434.33
2017-09-01,"REGINA MARIA BECKER",0,2025.36,1472.24,962.868262198479,3,2,2025.36
2017-10-01,"REGINA MARIA BECKER",5453.03,2415.89,2372.88,4542.63088060227,4,3,7868.92
2017-11-01,"REGINA MARIA BECKER",0,2091.38,13920.42,25779.489235939,5,9,2091.38
2017-12-01,"REGINA MARIA BECKER",2672.99,1593.51,294.45,213.305612931745,1,0,4266.5
2015-02-01,"GILMAR SOSSELLA",0,2638.66,0,0,0,0,2638.66
2015-03-01,"GILMAR SOSSELLA",0,2588.2,883.34,513.434162750593,1,1,2588.2
2015-04-01,"GILMAR SOSSELLA",0,1178.75,2061.13,1722.90437347732,3,2,1178.75
2015-05-01,"GILMAR SOSSELLA",2318.79,2697.33,5629.11,7227.51603338276,5,6,5016.12
2015-06-01,"GILMAR SOSSELLA",2441.46,2822.7,2000.51,4392.1318708866,4,1,5264.16
2015-07-01,"GILMAR SOSSELLA",0,2343.23,2355.57,822.420846213121,2,3,2343.23
2015-08-01,"GILMAR SOSSELLA",0,2583.91,4295.45,8088.36962060465,5,4,2583.91
2015-09-01,"GILMAR SOSSELLA",0,2553.45,4728.45,4944.26142499447,7,6,2553.45
2015-10-01,"GILMAR SOSSELLA",0,2720.78,2944.48,1718.77894540398,7,2,2720.78
2015-11-01,"GILMAR SOSSELLA",0,3091.71,5005.57,2717.45100840656,5,8,3091.71
2015-12-01,"GILMAR SOSSELLA",0,2931.48,4572.56,3389.51960375821,5,7,2931.48
2016-01-01,"GILMAR SOSSELLA",0,2439.13,2355.58,1041.7147908199,4,3,2439.13
2016-02-01,"GILMAR SOSSELLA",0,2909.11,2061.13,2205.08879204175,5,2,2909.11
2016-03-01,"GILMAR SOSSELLA",0,3091.63,5767.68,5228.50755306832,9,6,3091.63
2016-04-01,"GILMAR SOSSELLA",0,3085.92,2355.57,1468.55710014637,4,3,3085.92
2016-05-01,"GILMAR SOSSELLA",0,3091.71,4434.03,5229.61158192174,5,8,3091.71
2016-06-01,"GILMAR SOSSELLA",0,3091.71,3238.92,2930.95117287143,5,5,3091.71
2016-07-01,"GILMAR SOSSELLA",0,3091.44,2745.28,4815.07272501251,5,2,3091.44
2016-08-01,"GILMAR SOSSELLA",0,3090.54,588.89,617.267752797372,1,1,3090.54
2016-09-01,"GILMAR SOSSELLA",0,3091.71,1766.67,1426.82029593998,2,3,3091.71
2016-10-01,"GILMAR SOSSELLA",0,1927.16,1783.99,4623.39783963802,3,2,1927.16
2016-11-01,"GILMAR SOSSELLA",0,3091.07,3238.91,2138.8295890248,3,7,3091.07
2016-12-01,"GILMAR SOSSELLA",0,3091.26,3689.22,5415.46335826236,4,7,3091.26
2017-01-01,"GILMAR SOSSELLA",0,3091.57,2650.03,1685.00318477759,6,3,3091.57
2017-02-01,"GILMAR SOSSELLA",0,3091.7,1766.67,1254.7645657968,2,3,3091.7
2017-03-01,"GILMAR SOSSELLA",0,3091.71,6062.14,7195.91041442005,7,11,3091.71
2017-04-01,"GILMAR SOSSELLA",0,2196.54,2372.88,3687.14558561892,3,3,2196.54
2017-05-01,"GILMAR SOSSELLA",0,3065.94,4139.55,5253.93545728233,4,7,3065.94
2017-06-01,"GILMAR SOSSELLA",0,3052.15,3706.55,4802.75754109184,4,5,3052.15
2017-07-01,"GILMAR SOSSELLA",0,2818.46,2355.56,1716.41848269598,3,4,2818.46
2017-08-01,"GILMAR SOSSELLA",0,2960.19,3412.11,4083.25116781854,3,5,2960.19
2017-09-01,"GILMAR SOSSELLA",0,3091.71,2511.44,4605.99967421615,3,4,3091.71
2017-10-01,"GILMAR SOSSELLA",0,3036.62,3567.97,6787.48128587655,3,5,3036.62
2017-11-01,"GILMAR SOSSELLA",0,2871.54,3238.9,1900.02716652149,4,5,2871.54
2017-12-01,"GILMAR SOSSELLA",0,2755.14,1766.67,1634.01041046973,2,3,2755.14
2015-02-01,"SERGIO PERES ALÓS",0,2549.86,1766.68,1419.80660705617,2,2,2549.86
2015-03-01,"SERGIO PERES ALÓS",3457.23,3061.39,7118.65,6129.86274018657,5,8,6518.62
2015-04-01,"SERGIO PERES ALÓS",0,3089.75,3533.36,1868.78770571216,4,4,3089.75
2015-05-01,"SERGIO PERES ALÓS",3299.92,3091.71,1177.8,1661.43786308342,4,0,6391.63
2015-06-01,"SERGIO PERES ALÓS",0,3048.16,1177.79,1033.42125412031,2,1,3048.16
2015-07-01,"SERGIO PERES ALÓS",0,3060.99,5594.48,2112.97831567091,5,7,3060.99
2015-08-01,"SERGIO PERES ALÓS",1910.32,2929.88,1411.61,3431.87571172727,2,1,4840.2
2015-09-01,"SERGIO PERES ALÓS",1795.16,3088.69,1472.24,874.250839919359,3,2,4883.85
2015-10-01,"SERGIO PERES ALÓS",3519.58,3091.32,6962.75,5414.88471015504,5,10,6610.9
2015-11-01,"SERGIO PERES ALÓS",1939.17,3082.71,2589.4,2384.43927073791,5,2,5021.88
2015-12-01,"SERGIO PERES ALÓS",0,2824.74,1766.7,1237.59051743549,5,1,2824.74
2016-01-01,"SERGIO PERES ALÓS",0,3091.71,588.9,389.434587531353,2,0,3091.71
2016-02-01,"SERGIO PERES ALÓS",0,3086.28,2944.48,1238.69548729552,5,4,3086.28
2016-03-01,"SERGIO PERES ALÓS",0,3091.68,2355.57,984.532721443401,3,3,3091.68
2016-04-01,"SERGIO PERES ALÓS",0,3075.58,3827.82,2430.48582474864,7,6,3075.58
2016-05-01,"SERGIO PERES ALÓS",0,3091.29,14674.52,22714.2868850608,5,10,3091.29
2016-06-01,"SERGIO PERES ALÓS",0,3091.7,1766.68,728.81705737427,2,3,3091.7
2016-07-01,"SERGIO PERES ALÓS",1905.05,3091.54,4434.02,3060.27216456479,7,6,4996.59
2016-08-01,"SERGIO PERES ALÓS",0,3091.04,2650.02,1799.64695897637,5,4,3091.04
2016-09-01,"SERGIO PERES ALÓS",0,2788.74,2355.58,1727.10254590324,2,6,2788.74
2016-10-01,"SERGIO PERES ALÓS",0,3090.94,883.34,893.805020745782,2,1,3090.94
2016-11-01,"SERGIO PERES ALÓS",0,3055.99,1766.69,1029.56201271211,5,1,3055.99
2016-12-01,"SERGIO PERES ALÓS",0,3090.14,1489.54,3239.47329665878,1,2,3090.14
2017-01-01,"SERGIO PERES ALÓS",0,3089.46,2061.12,1170.86475450156,3,3,3089.46
2017-02-01,"SERGIO PERES ALÓS",0,2892.63,2355.57,1645.45362854386,3,4,2892.63
2017-03-01,"SERGIO PERES ALÓS",2887.54,3088.14,3845.11,5133.50045382038,5,5,5975.68
2017-04-01,"SERGIO PERES ALÓS",0,2801.57,1472.23,990.744458353937,2,2,2801.57
2017-05-01,"SERGIO PERES ALÓS",729.5,2309.83,1766.67,714.622655301876,2,3,3039.33
2017-06-01,"SERGIO PERES ALÓS",0,3091.71,3238.9,2211.46931449671,3,6,3091.71
2017-07-01,"SERGIO PERES ALÓS",0,3091.37,2650.01,1386.01126710948,2,5,3091.37
2017-08-01,"SERGIO PERES ALÓS",0,3090.82,1766.67,674.344220721686,1,4,3090.82
2017-09-01,"SERGIO PERES ALÓS",0,3090.86,883.35,587.33235010641,3,0,3090.86
2017-10-01,"SERGIO PERES ALÓS",0,3090.85,7079.97,2090.25493191344,3,10,3090.85
2017-11-01,"SERGIO PERES ALÓS",0,3091.59,1766.68,1327.69589201143,4,2,3091.59
2017-12-01,"SERGIO PERES ALÓS",3270.08,3054.14,294.45,241.66204402657,1,0,6324.22
2015-02-01,"ALOISIO TALSO CLASSMANN",0,3052.56,5966.86,4889.85160162676,4,8,3052.56
2015-03-01,"ALOISIO TALSO CLASSMANN",5978.78,2895.16,6183.37,2725.06437649847,5,8,8873.94
2015-04-01,"ALOISIO TALSO CLASSMANN",0,3002.4,6772.25,2368.45608326795,3,10,3002.4
2015-05-01,"ALOISIO TALSO CLASSMANN",0,2963.88,10935.96,21251.4452027289,2,9,2963.88
2015-06-01,"ALOISIO TALSO CLASSMANN",0,2678.31,0,0,0,0,2678.31
2015-07-01,"ALOISIO TALSO CLASSMANN",0,2831.32,0,0,0,0,2831.32
2015-08-01,"ALOISIO TALSO CLASSMANN",0,2906.7,2061.13,1639.93666967496,2,3,2906.7
2015-09-01,"ALOISIO TALSO CLASSMANN",0,2405.12,2061.15,1612.16793748365,2,5,2405.12
2015-10-01,"ALOISIO TALSO CLASSMANN",0,2865.87,4416.75,2971.47971656277,4,11,2865.87
2015-11-01,"ALOISIO TALSO CLASSMANN",0,2714.67,2944.5,1597.93367617688,3,7,2714.67
2015-12-01,"ALOISIO TALSO CLASSMANN",0,2455.58,0,0,0,0,2455.58
2016-01-01,"ALOISIO TALSO CLASSMANN",0,2331.48,0,0,0,0,2331.48
2016-02-01,"ALOISIO TALSO CLASSMANN",0,2701.83,2061.14,1360.85231624823,2,5,2701.83
2016-03-01,"ALOISIO TALSO CLASSMANN",0,2764.84,4122.3,3108.39286258265,5,9,2764.84
2016-04-01,"ALOISIO TALSO CLASSMANN",0,2891.17,4711.2,3292.98893431302,4,12,2891.17
2016-05-01,"ALOISIO TALSO CLASSMANN",0,2936.85,3533.4,2288.74064544392,3,9,2936.85
2016-06-01,"ALOISIO TALSO CLASSMANN",2913.1,2576.49,5455.98,6028.30636043007,6,12,5489.59
2016-07-01,"ALOISIO TALSO CLASSMANN",0,2474.57,1472.25,859.161083522043,1,4,2474.57
2016-08-01,"ALOISIO TALSO CLASSMANN",0,2905.77,3238.92,2041.39797300875,2,8,2905.77
2016-09-01,"ALOISIO TALSO CLASSMANN",4105.44,1701.75,1177.8,1473.27263689384,2,2,5807.19
2016-10-01,"ALOISIO TALSO CLASSMANN",0,2455.97,3238.95,2279.52700717304,3,8,2455.97
2016-11-01,"ALOISIO TALSO CLASSMANN",0,2122.76,10559.08,21521.7877263256,3,10,2122.76
2016-12-01,"ALOISIO TALSO CLASSMANN",0,2947.29,0,0,0,0,2947.29
2017-01-01,"ALOISIO TALSO CLASSMANN",0,3002.35,0,0,0,0,3002.35
2017-02-01,"ALOISIO TALSO CLASSMANN",0,2353.99,0,0,0,0,2353.99
2017-03-01,"ALOISIO TALSO CLASSMANN",0,2813.47,1472.25,786.914290409633,1,4,2813.47
2017-04-01,"ALOISIO TALSO CLASSMANN",0,2815.71,5005.62,2859.49184910921,3,12,2815.71
2017-05-01,"ALOISIO TALSO CLASSMANN",0,2691.46,5300.1,3472.67514625647,4,14,2691.46
