date,dep,depid,exptype,price
2016-05-01,edsonbrum,429,Telefones,636.57
2016-06-01,edsonbrum,429,Combustível,3091.71
2016-06-01,edsonbrum,429,Indenização por Uso de Veículo Particular em Serviço,6971.17
2016-06-01,edsonbrum,429,Materiais Expediente,57.96
2016-06-01,edsonbrum,429,Passagens Aereas,3343.1
2016-06-01,edsonbrum,429,Postagens,95.95
2016-06-01,edsonbrum,429,Publicações,514.78
2016-06-01,edsonbrum,429,Telefones,766.39
2016-07-01,edsonbrum,429,Combustível,3091.71
2016-07-01,edsonbrum,429,Copias,49.0
2016-07-01,edsonbrum,429,Encardenações,3.0
2016-07-01,edsonbrum,429,Indenização por Uso de Veículo Particular em Serviço,7693.16
2016-07-01,edsonbrum,429,Materiais Expediente,1595.1
2016-07-01,edsonbrum,429,Publicações,514.78
2016-07-01,edsonbrum,429,Telefones,732.67
2016-08-01,edsonbrum,429,Combustível,3091.69
2016-08-01,edsonbrum,429,Copias,230.0
2016-08-01,edsonbrum,429,Indenização por Uso de Veículo Particular em Serviço,6550.5
2016-08-01,edsonbrum,429,Materiais Expediente,141.4
2016-08-01,edsonbrum,429,Postagens,265.95
2016-08-01,edsonbrum,429,Publicações,137.5
2016-08-01,edsonbrum,429,Telefones,1172.7
2016-09-01,edsonbrum,429,Combustível,2221.35
2016-09-01,edsonbrum,429,Copias,87.0
2016-09-01,edsonbrum,429,Indenização por Uso de Veículo Particular em Serviço,3656.12
2016-09-01,edsonbrum,429,Materiais Expediente,876.98
2016-09-01,edsonbrum,429,Publicações,846.5
2016-09-01,edsonbrum,429,Telefones,550.47
2016-10-01,edsonbrum,429,Combustível,3091.71
2016-10-01,edsonbrum,429,Debitos Automaticos,1646.76
2016-10-01,edsonbrum,429,Indenização por Uso de Veículo Particular em Serviço,5451.25
2016-10-01,edsonbrum,429,Passagens Aereas,2857.05
2016-10-01,edsonbrum,429,Telefones,64.42
2016-10-01,edsonbrum,429,Telex,10.1
2016-11-01,edsonbrum,429,Acertos de Debitos,1516.12
2016-11-01,edsonbrum,429,Combustível,3090.85
2016-11-01,edsonbrum,429,Copias,44.0
2016-11-01,edsonbrum,429,Debitos Automaticos,1646.76
2016-11-01,edsonbrum,429,Encardenações,6.0
2016-11-01,edsonbrum,429,Indenização por Uso de Veículo Particular em Serviço,3989.87
2016-11-01,edsonbrum,429,Materiais Expediente,838.17
2016-11-01,edsonbrum,429,Passagens Aereas,3119.82
2016-11-01,edsonbrum,429,Postagens,3.4
2016-11-01,edsonbrum,429,Telefones,1015.18
2016-12-01,edsonbrum,429,Combustível,3091.58
2016-12-01,edsonbrum,429,Copias,49.0
2016-12-01,edsonbrum,429,Debitos Automaticos,1646.76
2016-12-01,edsonbrum,429,Indenização por Uso de Veículo Particular em Serviço,5146.87
2016-12-01,edsonbrum,429,Materiais Expediente,1011.23
2016-12-01,edsonbrum,429,Postagens,113.9
2016-12-01,edsonbrum,429,Telefones,187.29
2017-01-01,edsonbrum,429,Acertos de Debitos,787.73
2017-01-01,edsonbrum,429,Combustível,3091.3
2017-01-01,edsonbrum,429,Copias,132.0
2017-01-01,edsonbrum,429,Indenização por Uso de Veículo Particular em Serviço,7328.26
2017-01-01,edsonbrum,429,Postagens,1382.1
2017-01-01,edsonbrum,429,Telefones,727.85
2017-02-01,edsonbrum,429,Acertos de Debitos,150.0
2017-02-01,edsonbrum,429,Combustível,3008.61
2017-02-01,edsonbrum,429,Encardenações,24.0
2017-02-01,edsonbrum,429,Indenização por Uso de Veículo Particular em Serviço,3807.42
2017-02-01,edsonbrum,429,Materiais Expediente,87.0
2017-02-01,edsonbrum,429,Passagens Aereas,4398.84
2017-02-01,edsonbrum,429,Postagens,425.0
2017-02-01,edsonbrum,429,Telefones,671.9
2017-02-01,edsonbrum,429,Telex,10.1
2017-03-01,edsonbrum,429,Acertos de Debitos,325.0
2017-03-01,edsonbrum,429,Combustível,3091.42
2017-03-01,edsonbrum,429,Debitos Automaticos,1304.2
2017-03-01,edsonbrum,429,Encardenações,3.0
2017-03-01,edsonbrum,429,Indenização por Uso de Veículo Particular em Serviço,9978.67
2017-03-01,edsonbrum,429,Materiais Expediente,1680.0
2017-03-01,edsonbrum,429,Outros Materiais e Serviços,194.49
2017-03-01,edsonbrum,429,Postagens,779.25
2017-03-01,edsonbrum,429,Telefones,621.07
2017-04-01,edsonbrum,429,Combustível,3091.68
2017-04-01,edsonbrum,429,Debitos Automaticos,1304.21
2017-04-01,edsonbrum,429,Indenização por Uso de Veículo Particular em Serviço,4150.07
2017-04-01,edsonbrum,429,Materiais Expediente,366.24
2017-04-01,edsonbrum,429,Outros Materiais e Serviços,70.66
2017-04-01,edsonbrum,429,Publicações,137.5
2017-04-01,edsonbrum,429,Telefones,257.83
2017-04-01,edsonbrum,429,Telex,10.1
2017-05-01,edsonbrum,429,Combustível,3091.47
2017-05-01,edsonbrum,429,Debitos Automaticos,1304.21
2017-05-01,edsonbrum,429,Encardenações,6.0
2017-05-01,edsonbrum,429,Indenização por Uso de Veículo Particular em Serviço,4862.96
2017-05-01,edsonbrum,429,Materiais Expediente,107.65
2017-05-01,edsonbrum,429,Outros Materiais e Serviços,132.2
2017-05-01,edsonbrum,429,Passagens Aereas,5703.7
2017-05-01,edsonbrum,429,Postagens,2416.9
2017-05-01,edsonbrum,429,Publicações,137.5
2017-05-01,edsonbrum,429,Sedex,97.88
2017-06-01,edsonbrum,429,Combustível,3080.39
2017-06-01,edsonbrum,429,Indenização por Uso de Veículo Particular em Serviço,6828.97
2017-06-01,edsonbrum,429,Materiais Expediente,90.4
2017-06-01,edsonbrum,429,Outros Materiais e Serviços,67.54
2017-06-01,edsonbrum,429,Postagens,106.2
2017-06-01,edsonbrum,429,Publicações,523.76
2017-06-01,edsonbrum,429,Telefones,636.33
2017-07-01,edsonbrum,429,Combustível,3091.57
2017-07-01,edsonbrum,429,Encardenações,9.0
2017-07-01,edsonbrum,429,Indenização por Uso de Veículo Particular em Serviço,5160.22
2017-07-01,edsonbrum,429,Materiais Expediente,1071.2
2017-07-01,edsonbrum,429,Postagens,2462.84
2017-07-01,edsonbrum,429,Publicações,1011.01
2017-07-01,edsonbrum,429,Telefones,101.28
2017-08-01,edsonbrum,429,Combustível,3090.76
2017-08-01,edsonbrum,429,Copias,98.0
2017-08-01,edsonbrum,429,Encardenações,3.0
2017-08-01,edsonbrum,429,Indenização por Uso de Veículo Particular em Serviço,6882.37
2017-08-01,edsonbrum,429,Materiais Expediente,1514.05
2017-08-01,edsonbrum,429,Outros Materiais e Serviços,111.34
2017-08-01,edsonbrum,429,Passagens Aereas,3108.41
2017-08-01,edsonbrum,429,Postagens,1535.57
2017-08-01,edsonbrum,429,Publicações,873.51
2017-08-01,edsonbrum,429,Sedex,7.95
2017-08-01,edsonbrum,429,Telefones,567.52
2017-08-01,edsonbrum,429,Telex,10.86
2017-09-01,edsonbrum,429,Combustível,3069.66
2017-09-01,edsonbrum,429,Copias,39.2
2017-09-01,edsonbrum,429,Indenização por Uso de Veículo Particular em Serviço,9347.67
2017-09-01,edsonbrum,429,Postagens,2409.89
2017-09-01,edsonbrum,429,Publicações,873.51
2017-09-01,edsonbrum,429,Telefones,527.11
2017-10-01,edsonbrum,429,Combustível,2879.33
2017-10-01,edsonbrum,429,Copias,19.6
2017-10-01,edsonbrum,429,Indenização por Uso de Veículo Particular em Serviço,5486.85
2017-10-01,edsonbrum,429,Materiais Expediente,310.8
2017-10-01,edsonbrum,429,Passagens Aereas,1320.74
2017-10-01,edsonbrum,429,Postagens,1508.92
2017-10-01,edsonbrum,429,Publicações,487.25
2017-10-01,edsonbrum,429,Telefones,386.29
2017-11-01,edsonbrum,429,Combustível,2320.02
2017-11-01,edsonbrum,429,Indenização por Uso de Veículo Particular em Serviço,4486.49
2017-11-01,edsonbrum,429,Materiais Expediente,204.02
2017-11-01,edsonbrum,429,Postagens,2792.48
2017-11-01,edsonbrum,429,Telefones,394.2
2017-12-01,edsonbrum,429,Combustível,3076.63
2017-12-01,edsonbrum,429,Indenização por Uso de Veículo Particular em Serviço,4828.25
2017-12-01,edsonbrum,429,Materiais Expediente,843.53
2017-12-01,edsonbrum,429,Postagens,2342.39
2017-12-01,edsonbrum,429,Telefones,999.59
2015-02-01,adilsontroca,453,Combustível,1583.82
2015-02-01,adilsontroca,453,Copias,113.0
2015-02-01,adilsontroca,453,Indenização por Uso de Veículo Particular em Serviço,3435.4
2015-02-01,adilsontroca,453,Postagens,1649.09
2015-02-01,adilsontroca,453,Sedex,13.62
2015-02-01,adilsontroca,453,Telefones,768.74
2015-03-01,adilsontroca,453,Combustível,1638.96
2015-03-01,adilsontroca,453,Copias,113.0
2015-03-01,adilsontroca,453,Indenização por Uso de Veículo Particular em Serviço,4951.07
2015-03-01,adilsontroca,453,Materiais Expediente,657.16
2015-03-01,adilsontroca,453,Postagens,2243.04
2015-03-01,adilsontroca,453,Requisições Impressos,2580.0
2015-03-01,adilsontroca,453,Sedex,59.12
2015-03-01,adilsontroca,453,Telefones,285.66
2015-03-01,adilsontroca,453,Telex,7.16
2015-04-01,adilsontroca,453,Combustível,1435.96
2015-04-01,adilsontroca,453,Copias,56.5
2015-04-01,adilsontroca,453,Indenização por Uso de Veículo Particular em Serviço,3271.64
2015-04-01,adilsontroca,453,Materiais Expediente,610.2
2015-04-01,adilsontroca,453,Postagens,1671.69
2015-04-01,adilsontroca,453,Telefones,1707.07
2015-05-01,adilsontroca,453,Combustível,1861.45
2015-05-01,adilsontroca,453,Copias,124.3
2015-05-01,adilsontroca,453,Indenização por Uso de Veículo Particular em Serviço,4328.96
2015-05-01,adilsontroca,453,Materiais Expediente,778.04
2015-05-01,adilsontroca,453,Postagens,2128.75
2015-05-01,adilsontroca,453,Sedex,14.88
2015-06-01,adilsontroca,453,Acertos de Debitos,245.0
2015-06-01,adilsontroca,453,Combustível,1889.61
2015-06-01,adilsontroca,453,Copias,33.9
2015-06-01,adilsontroca,453,Indenização por Uso de Veículo Particular em Serviço,4617.32
2015-06-01,adilsontroca,453,Materiais Expediente,523.0
2015-06-01,adilsontroca,453,Passagens Aereas,1205.36
2015-06-01,adilsontroca,453,Postagens,2950.3
2015-06-01,adilsontroca,453,Publicações,392.18
2015-06-01,adilsontroca,453,Telefones,1754.19
2015-07-01,adilsontroca,453,Combustível,2179.21
2015-07-01,adilsontroca,453,Copias,16.38
2015-07-01,adilsontroca,453,Encardenações,6.34
2015-07-01,adilsontroca,453,Indenização por Uso de Veículo Particular em Serviço,3774.49
2015-07-01,adilsontroca,453,Materiais Expediente,309.52
2015-07-01,adilsontroca,453,Postagens,2147.73
2015-07-01,adilsontroca,453,Publicações,811.66
2015-07-01,adilsontroca,453,Sedex,50.82
2015-07-01,adilsontroca,453,Telefones,956.7
2015-07-01,adilsontroca,453,Telex,7.83
2015-08-01,adilsontroca,453,Combustível,2153.5
2015-08-01,adilsontroca,453,Copias,113.0
2015-08-01,adilsontroca,453,Indenização por Uso de Veículo Particular em Serviço,4644.91
2015-08-01,adilsontroca,453,Materiais Expediente,159.09
2015-08-01,adilsontroca,453,Outros Materiais e Serviços,17.5
2015-08-01,adilsontroca,453,Postagens,2308.94
2015-08-01,adilsontroca,453,Publicações,739.66
2015-08-01,adilsontroca,453,Sedex,16.94
2015-08-01,adilsontroca,453,Telefones,908.08
2015-09-01,adilsontroca,453,Combustível,1861.5
2015-09-01,adilsontroca,453,Copias,55.5
2015-09-01,adilsontroca,453,Indenização por Uso de Veículo Particular em Serviço,4672.5
2015-09-01,adilsontroca,453,Materiais Expediente,226.59
2015-09-01,adilsontroca,453,Postagens,2306.94
2015-09-01,adilsontroca,453,Publicações,1011.24
2015-09-01,adilsontroca,453,Telefones,1069.65
2015-10-01,adilsontroca,453,Combustível,2179.46
2015-10-01,adilsontroca,453,Copias,133.1
2015-10-01,adilsontroca,453,Indenização por Uso de Veículo Particular em Serviço,4561.25
2015-10-01,adilsontroca,453,Materiais Expediente,655.44
2015-10-01,adilsontroca,453,Outros Materiais e Serviços,140.08
2015-10-01,adilsontroca,453,Postagens,2387.11
2015-10-01,adilsontroca,453,Publicações,619.06
2015-10-01,adilsontroca,453,Telefones,899.16
2015-11-01,adilsontroca,453,Combustível,2219.19
2015-11-01,adilsontroca,453,Indenização por Uso de Veículo Particular em Serviço,4102.9
2015-11-01,adilsontroca,453,Materiais Expediente,214.93
2015-11-01,adilsontroca,453,Outros Materiais e Serviços,44.6
2015-11-01,adilsontroca,453,Postagens,1781.76
2015-11-01,adilsontroca,453,Publicações,700.08
2015-11-01,adilsontroca,453,Telefones,25.49
2015-12-01,adilsontroca,453,Combustível,2488.23
2015-12-01,adilsontroca,453,Indenização por Uso de Veículo Particular em Serviço,3935.58
2015-12-01,adilsontroca,453,Outros Materiais e Serviços,6.49
2015-12-01,adilsontroca,453,Postagens,2644.17
2015-12-01,adilsontroca,453,Publicações,700.08
2015-12-01,adilsontroca,453,Telefones,941.29
2016-01-01,adilsontroca,453,Combustível,1751.35
2016-01-01,adilsontroca,453,Indenização por Uso de Veículo Particular em Serviço,3349.96
2016-01-01,adilsontroca,453,Postagens,1818.81
2016-01-01,adilsontroca,453,Telefones,1598.52
2016-02-01,adilsontroca,453,Combustível,2202.07
2016-02-01,adilsontroca,453,Indenização por Uso de Veículo Particular em Serviço,3738.89
2016-02-01,adilsontroca,453,Materiais Expediente,997.15
2016-02-01,adilsontroca,453,Postagens,2024.77
2016-02-01,adilsontroca,453,Telefones,113.03
2016-03-01,adilsontroca,453,Combustível,2094.0
2016-03-01,adilsontroca,453,Copias,1032.62
2016-03-01,adilsontroca,453,Indenização por Uso de Veículo Particular em Serviço,3328.6
2016-03-01,adilsontroca,453,Materiais Expediente,1779.93
2016-03-01,adilsontroca,453,Outros Materiais e Serviços,51.0
2016-03-01,adilsontroca,453,Postagens,2922.49
2016-03-01,adilsontroca,453,Telefones,730.8
2016-04-01,adilsontroca,453,Combustível,2221.16
2016-04-01,adilsontroca,453,Indenização por Uso de Veículo Particular em Serviço,4756.16
2016-04-01,adilsontroca,453,Materiais Expediente,958.61
2016-04-01,adilsontroca,453,Postagens,2426.06
2016-04-01,adilsontroca,453,Publicações,208.23
2016-04-01,adilsontroca,453,Requisições Impressos,1563.6
2016-04-01,adilsontroca,453,Telefones,1014.32
2016-04-01,adilsontroca,453,Telex,9.13
2016-05-01,adilsontroca,453,Combustível,2845.86
2016-05-01,adilsontroca,453,Copias,23.2
2016-05-01,adilsontroca,453,Encardenações,6.0
2016-05-01,adilsontroca,453,Indenização por Uso de Veículo Particular em Serviço,4258.65
2016-05-01,adilsontroca,453,Materiais Expediente,983.1
2016-05-01,adilsontroca,453,Outros Materiais e Serviços,95.6
2016-05-01,adilsontroca,453,Postagens,2950.47
2016-05-01,adilsontroca,453,Publicações,345.73
2016-05-01,adilsontroca,453,Telefones,805.57
2016-06-01,adilsontroca,453,Combustível,2861.82
2016-06-01,adilsontroca,453,Copias,115.2
2016-06-01,adilsontroca,453,Encardenações,15.0
2016-06-01,adilsontroca,453,Indenização por Uso de Veículo Particular em Serviço,5128.18
2016-06-01,adilsontroca,453,Materiais Expediente,774.0
2016-06-01,adilsontroca,453,Outros Materiais e Serviços,51.0
2016-06-01,adilsontroca,453,Postagens,2747.29
2016-06-01,adilsontroca,453,Publicações,345.73
2016-06-01,adilsontroca,453,Requisições Impressos,3395.0
2016-06-01,adilsontroca,453,Telefones,910.23
2016-07-01,adilsontroca,453,Combustível,2664.5
2016-07-01,adilsontroca,453,Copias,137.2
2016-07-01,adilsontroca,453,Indenização por Uso de Veículo Particular em Serviço,4868.3
2016-07-01,adilsontroca,453,Materiais Expediente,1014.84
2016-07-01,adilsontroca,453,Postagens,2326.57
2016-07-01,adilsontroca,453,Publicações,345.73
2016-07-01,adilsontroca,453,Telefones,1554.56
2016-08-01,adilsontroca,453,Combustível,2667.46
2016-08-01,adilsontroca,453,Copias,37.8
2016-08-01,adilsontroca,453,Indenização por Uso de Veículo Particular em Serviço,4938.61
2016-08-01,adilsontroca,453,Materiais Expediente,1021.79
2016-08-01,adilsontroca,453,Outros Materiais e Serviços,109.56
2016-08-01,adilsontroca,453,Postagens,3141.65
2016-08-01,adilsontroca,453,Publicações,137.5
2016-08-01,adilsontroca,453,Sedex,20.11
2016-08-01,adilsontroca,453,Telefones,762.74
2016-09-01,adilsontroca,453,Combustível,2932.21
2016-09-01,adilsontroca,453,Indenização por Uso de Veículo Particular em Serviço,4050.39
2016-09-01,adilsontroca,453,Materiais Expediente,244.02
2016-09-01,adilsontroca,453,Outros Materiais e Serviços,17.0
2016-09-01,adilsontroca,453,Postagens,2574.96
2016-09-01,adilsontroca,453,Publicações,1041.75
2016-09-01,adilsontroca,453,Telefones,771.16
2016-10-01,adilsontroca,453,Combustível,2152.98
2016-10-01,adilsontroca,453,Copias,2.1
2016-10-01,adilsontroca,453,Indenização por Uso de Veículo Particular em Serviço,3538.64
2016-10-01,adilsontroca,453,Materiais Expediente,1763.11
2016-10-01,adilsontroca,453,Outros Materiais e Serviços,8.5
2016-10-01,adilsontroca,453,Postagens,2104.36
2016-10-01,adilsontroca,453,Publicações,195.25
2016-10-01,adilsontroca,453,Telefones,81.28
2016-11-01,adilsontroca,453,Combustível,2296.21
2016-11-01,adilsontroca,453,Copias,31.3
2016-11-01,adilsontroca,453,Encardenações,9.0
2016-11-01,adilsontroca,453,Indenização por Uso de Veículo Particular em Serviço,4783.75
2016-11-01,adilsontroca,453,Materiais Expediente,185.82
2016-11-01,adilsontroca,453,Outros Materiais e Serviços,44.6
2016-11-01,adilsontroca,453,Postagens,3137.42
2016-11-01,adilsontroca,453,Publicações,195.25
2016-11-01,adilsontroca,453,Sedex,48.94
2016-11-01,adilsontroca,453,Telefones,1423.67
2016-12-01,adilsontroca,453,Combustível,1944.93
2016-12-01,adilsontroca,453,Indenização por Uso de Veículo Particular em Serviço,3570.68
2016-12-01,adilsontroca,453,Materiais Expediente,281.6
2016-12-01,adilsontroca,453,Postagens,2341.77
2016-12-01,adilsontroca,453,Publicações,195.25
2016-12-01,adilsontroca,453,Requisições Impressos,3261.1
2016-12-01,adilsontroca,453,Telefones,105.51
2017-01-01,adilsontroca,453,Combustível,1931.21
2017-01-01,adilsontroca,453,Indenização por Uso de Veículo Particular em Serviço,3176.41
2017-01-01,adilsontroca,453,Materiais Expediente,1.6
2017-01-01,adilsontroca,453,Outros Materiais e Serviços,11.81
2017-01-01,adilsontroca,453,Postagens,2291.2
2017-01-01,adilsontroca,453,Telefones,829.15
2017-01-01,adilsontroca,453,Telex,10.1
2017-02-01,adilsontroca,453,Combustível,1848.06
2017-02-01,adilsontroca,453,Encardenações,3.0
2017-02-01,adilsontroca,453,Indenização por Uso de Veículo Particular em Serviço,3236.93
2017-02-01,adilsontroca,453,Materiais Expediente,2389.0
2017-02-01,adilsontroca,453,Postagens,1886.56
2017-02-01,adilsontroca,453,Telefones,711.2
2017-03-01,adilsontroca,453,Combustível,3064.93
2017-03-01,adilsontroca,453,Copias,313.6
2017-03-01,adilsontroca,453,Indenização por Uso de Veículo Particular em Serviço,6371.51
2017-03-01,adilsontroca,453,Materiais Expediente,2524.9
2017-03-01,adilsontroca,453,Passagens Aereas,2890.97
2017-03-01,adilsontroca,453,Postagens,3268.04
2017-03-01,adilsontroca,453,Telefones,803.26
2017-04-01,adilsontroca,453,Combustível,2503.2
2017-04-01,adilsontroca,453,Copias,2.5
2017-04-01,adilsontroca,453,Indenização por Uso de Veículo Particular em Serviço,5262.57
2017-04-01,adilsontroca,453,Materiais Expediente,63.37
2017-04-01,adilsontroca,453,Postagens,540.2
2017-04-01,adilsontroca,453,Publicações,254.75
2017-04-01,adilsontroca,453,Telefones,82.78
2017-05-01,adilsontroca,453,Combustível,3015.13
2017-05-01,adilsontroca,453,Copias,98.0
2017-05-01,adilsontroca,453,Encardenações,60.0
2017-05-01,adilsontroca,453,Indenização por Uso de Veículo Particular em Serviço,5945.2
2017-05-01,adilsontroca,453,Materiais Expediente,76.78
2017-05-01,adilsontroca,453,Passagens Aereas,5446.88
2017-05-01,adilsontroca,453,Postagens,155.9
2017-05-01,adilsontroca,453,Publicações,374.45
2017-06-01,adilsontroca,453,Acertos de Debitos,927.89
2017-06-01,adilsontroca,453,Combustível,2779.46
2017-06-01,adilsontroca,453,Copias,28.1
2017-06-01,adilsontroca,453,Indenização por Uso de Veículo Particular em Serviço,5412.09
2017-06-01,adilsontroca,453,Materiais Expediente,72.4
2017-06-01,adilsontroca,453,Outros Materiais e Serviços,81.73
2017-06-01,adilsontroca,453,Postagens,892.8
2017-06-01,adilsontroca,453,Publicações,853.21
2017-06-01,adilsontroca,453,Telefones,804.08
2017-07-01,adilsontroca,453,Combustível,2321.92
2017-07-01,adilsontroca,453,Copias,392.0
